idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,8.43,0,0,0,20
2,4,0,0,14.35,0,0,0,20
3,4,0,1,14.17,0,0,0,20
4,6,0,4,20.56,0,0,1,20
5,2,0,0,7.91,0,0,0,20
6,6,0,1,19.4,0,0,0,20
7,6,0,2,18.18,0,0,0,20
8,6,0,3,20.09,0,0,1,20
9,2,0,2,12.91,0,0,1,20
10,2,0,1,12.67,0,0,1,20
11,5,0,0,17.76,1,0,0,20
12,1,0,0,9.0,2,0,0,20
13,4,0,2,15.59,3,0,0,20
14,4,0,3,16.94,4,0,0,20
15,1,0,1,8.36,5,0,0,20
16,5,0,1,22.51,6,0,0,20
17,4,0,4,18.17,7,0,0,20
18,2,0,3,14.27,8,0,0,20
19,1,0,2,8.12,9,0,0,20
20,3,0,0,10.57,10,0,0,20
