idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,8.08,0,0,0,20
2,6,0,0,20.85,0,0,0,20
3,5,0,0,10.75,0,0,0,20
4,5,0,1,12.3,0,0,0,20
5,5,0,2,19.98,0,0,0,20
6,6,0,1,13.73,0,0,0,20
7,5,0,3,21.04,0,0,1,20
8,6,0,2,19.46,0,0,0,20
9,6,0,3,18.48,0,0,0,20
10,6,0,4,15.8,0,0,0,20
11,3,0,0,12.38,1,0,0,20
12,3,0,1,10.82,2,0,0,20
13,4,0,0,11.64,3,0,0,20
14,4,0,1,22.87,4,0,0,20
15,2,0,1,9.22,5,0,0,20
16,3,0,2,14.26,6,0,0,20
17,2,0,2,11.65,7,0,0,20
18,1,0,0,6.52,8,0,0,20
19,1,0,1,8.2,9,0,0,20
20,2,0,3,12.61,10,0,0,20
