idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,2,14.02,0,0,1,20
2,5,0,0,21.92,0,0,0,20
3,3,0,0,18.66,0,0,0,20
4,3,0,1,22.84,0,0,0,20
5,6,0,1,9.42,0,0,1,20
6,5,0,4,17.89,0,0,1,20
7,5,0,1,12.06,0,0,0,20
8,5,0,3,14.84,0,0,1,20
9,5,0,2,11.81,0,0,0,20
10,6,0,0,9.27,0,0,0,20
11,1,0,0,9.42,1,0,0,20
12,6,0,3,21.68,2,0,0,20
13,4,0,0,17.93,3,0,0,20
14,1,0,1,11.56,4,0,0,20
15,2,0,0,10.57,5,0,0,20
16,2,0,1,13.18,6,0,0,20
17,2,0,2,17.54,7,0,0,20
18,4,0,1,18.61,8,0,0,20
19,1,0,2,16.68,9,0,0,20
20,1,0,3,10.21,10,0,0,20
