idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,3,9.65,0,0,1,20
2,1,0,1,7.92,0,0,1,20
3,4,0,0,18.03,0,0,0,20
4,3,0,3,17.5,0,0,1,20
5,3,0,0,12.75,0,0,0,20
6,1,0,0,7.86,0,0,1,20
7,4,0,1,22.06,0,0,0,20
8,3,0,1,20.33,0,0,0,20
9,3,0,2,17.01,0,0,0,20
10,1,0,2,8.27,0,0,1,20
11,5,0,0,13.38,1,0,0,20
12,2,0,0,8.8,2,0,0,20
13,2,0,1,9.15,3,0,0,20
14,6,0,0,15.95,4,0,0,20
15,2,0,2,7.7,5,0,0,20
16,2,0,3,11.24,6,0,0,20
17,5,0,1,15.89,7,0,0,20
18,2,0,4,14.74,8,0,0,20
19,1,0,4,12.86,9,0,0,20
20,6,0,1,22.89,10,0,0,20
