idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,22.45,0,0,0,20
2,3,0,3,11.37,0,0,1,20
3,2,0,1,20.54,0,0,0,20
4,3,0,1,7.91,0,0,1,20
5,2,0,2,17.88,0,0,0,20
6,4,0,0,6.02,0,0,0,20
7,3,0,2,8.01,0,0,3,20
8,2,0,4,22.57,0,0,1,20
9,3,0,0,5.9,0,0,1,20
10,2,0,3,20.57,0,0,1,20
11,1,0,0,7.58,1,0,0,20
12,6,0,0,18.99,2,0,0,20
13,1,0,1,8.02,3,0,0,20
14,3,0,4,18.61,4,0,0,20
15,1,0,2,7.41,5,0,0,20
16,1,0,3,14.88,6,0,0,20
17,6,0,1,21.1,7,0,0,20
18,5,0,0,12.98,8,0,0,20
19,1,0,4,10.57,9,0,0,20
20,4,0,1,6.39,10,0,0,20
