idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,5.15,0,0,0,20
2,3,0,0,6.06,0,0,0,20
3,3,0,3,17.8,0,0,1,20
4,2,0,1,12.96,0,0,0,20
5,3,0,2,9.84,0,0,1,20
6,2,0,4,12.75,0,0,1,20
7,3,0,4,22.52,0,0,1,20
8,3,0,1,6.63,0,0,0,20
9,2,0,3,11.21,0,0,1,20
10,2,0,2,6.73,0,0,0,20
11,4,0,0,11.74,1,0,0,20
12,1,0,0,10.59,2,0,0,20
13,4,0,1,22.04,3,0,0,20
14,5,0,0,15.75,4,0,0,20
15,1,0,1,10.22,5,0,0,20
16,1,0,2,10.85,6,0,0,20
17,6,0,0,8.59,7,0,0,20
18,1,0,3,14.27,8,0,0,20
19,4,0,2,21.59,9,0,0,20
20,5,0,1,16.85,10,0,0,20
