idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,11.92,0,0,0,20
2,5,0,2,13.58,0,0,1,20
3,5,0,0,6.08,0,0,0,20
4,6,0,0,13.95,0,0,0,20
5,5,0,3,21.61,0,0,1,20
6,6,0,1,9.6,0,0,0,20
7,5,0,1,7.53,0,0,1,20
8,6,0,2,7.61,0,0,0,20
9,6,0,3,8.31,0,0,0,20
10,6,0,4,10.77,0,0,1,20
11,4,0,0,20.09,1,0,0,20
12,3,0,1,15.75,2,0,0,20
13,1,0,0,6.11,3,0,0,20
14,4,0,1,20.15,4,0,0,20
15,5,0,4,22.9,5,0,0,20
16,3,0,2,16.12,6,0,0,20
17,1,0,1,8.97,7,0,0,20
18,4,0,2,21.28,8,0,0,20
19,3,0,3,18.22,9,0,0,20
20,2,0,0,13.01,10,0,0,20
