idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,10.34,0,0,0,20
2,4,0,0,5.5,0,0,0,20
3,2,0,0,18.84,0,0,0,20
4,4,0,1,11.53,0,0,0,20
5,2,0,1,15.93,0,0,0,20
6,2,0,2,14.59,0,0,0,20
7,4,0,2,7.19,0,0,0,20
8,2,0,4,19.53,0,0,1,20
9,6,0,1,11.37,0,0,0,20
10,2,0,3,15.29,0,0,1,20
11,3,0,0,11.26,1,0,0,20
12,4,0,3,10.19,2,0,0,20
13,1,0,0,8.02,3,0,0,20
14,1,0,1,5.49,4,0,0,20
15,5,0,0,17.5,5,0,0,20
16,1,0,2,5.97,6,0,0,20
17,5,0,1,22.11,7,0,0,20
18,6,0,2,17.55,8,0,0,20
19,3,0,1,17.1,9,0,0,20
20,4,0,4,13.37,10,0,0,20
