idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,9.43,0,0,0,20
2,3,0,0,12.26,0,0,0,20
3,3,0,1,6.94,0,0,0,20
4,3,0,2,16.63,0,0,0,20
5,2,0,1,12.45,0,0,1,20
6,3,0,4,21.49,0,0,1,20
7,2,0,0,5.75,0,0,1,20
8,4,0,2,23.72,0,0,1,20
9,3,0,3,15.78,0,0,0,20
10,4,0,1,22.81,0,0,1,20
11,5,0,0,17.29,1,0,0,20
12,5,0,1,20.71,2,0,0,20
13,2,0,2,16.21,3,0,0,20
14,6,0,0,21.29,4,0,0,20
15,1,0,0,7.4,5,0,0,20
16,5,0,2,22.37,6,0,0,20
17,2,0,3,16.63,7,0,0,20
18,6,0,1,23.55,8,0,0,20
19,1,0,1,12.88,9,0,0,20
20,1,0,2,5.68,10,0,0,20
