idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,20.58,0,0,0,20
2,5,0,0,15.43,0,0,0,20
3,3,0,1,22.66,0,0,0,20
4,5,0,2,22.27,0,0,1,20
5,2,0,0,7.13,0,0,0,20
6,3,0,2,23.51,0,0,1,20
7,2,0,1,6.64,0,0,0,20
8,3,0,3,23.55,0,0,1,20
9,5,0,1,16.33,0,0,1,20
10,3,0,4,23.71,0,0,1,20
11,5,0,3,23.82,1,0,0,20
12,2,0,2,21.62,2,0,0,20
13,4,0,0,19.5,3,0,0,20
14,1,0,0,8.89,4,0,0,20
15,4,0,1,18.56,5,0,0,20
16,6,0,0,23.06,6,0,0,20
17,1,0,1,14.25,7,0,0,20
18,1,0,2,15.01,8,0,0,20
19,4,0,2,19.31,9,0,0,20
20,1,0,3,9.77,10,0,0,20
