idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,5.01,0,0,0,20
2,6,0,4,15.04,0,0,1,20
3,5,0,0,23.82,0,0,0,20
4,6,0,3,11.56,0,0,1,20
5,5,0,1,15.89,0,0,0,20
6,5,0,3,17.69,0,0,1,20
7,5,0,2,16.33,0,0,0,20
8,5,0,4,20.44,0,0,1,20
9,6,0,2,10.01,0,0,1,20
10,6,0,1,7.58,0,0,1,20
11,4,0,0,23.99,1,0,0,20
12,1,0,0,6.49,2,0,0,20
13,1,0,1,7.45,3,0,0,20
14,1,0,2,21.47,4,0,0,20
15,2,0,0,8.06,5,0,0,20
16,3,0,0,16.37,6,0,0,20
17,1,0,3,19.53,7,0,0,20
18,2,0,1,9.14,8,0,0,20
19,3,0,1,22.47,9,0,0,20
20,2,0,2,13.91,10,0,0,20
