idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,2,16.65,0,0,1,20
2,3,0,0,11.78,0,0,0,20
3,4,0,4,23.52,0,0,1,20
4,3,0,1,8.25,0,0,0,20
5,6,0,0,9.8,0,0,0,20
6,6,0,1,8.98,0,0,0,20
7,4,0,0,14.07,0,0,0,20
8,4,0,1,15.12,0,0,0,20
9,6,0,2,12.94,0,0,1,20
10,4,0,3,19.21,0,0,1,20
11,5,0,0,22.15,1,0,0,20
12,3,0,2,12.46,2,0,0,20
13,2,0,0,9.66,3,0,0,20
14,2,0,1,11.4,4,0,0,20
15,6,0,3,17.46,5,0,0,20
16,1,0,0,9.51,6,0,0,20
17,3,0,3,14.94,7,0,0,20
18,1,0,1,7.53,8,0,0,20
19,2,0,2,13.84,9,0,0,20
20,1,0,2,9.88,10,0,0,20
