idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,3,17.25,0,0,1,20
2,3,0,1,15.27,0,0,1,20
3,6,0,0,9.43,0,0,0,20
4,2,0,2,14.14,0,0,1,20
5,2,0,0,7.98,0,0,0,20
6,3,0,3,23.46,0,0,1,20
7,3,0,0,7.22,0,0,1,20
8,3,0,2,23.42,0,0,1,20
9,2,0,4,17.96,0,0,1,20
10,2,0,1,12.84,0,0,0,20
11,6,0,1,18.8,1,0,0,20
12,1,0,0,9.35,2,0,0,20
13,1,0,1,8.73,3,0,0,20
14,6,0,2,19.28,4,0,0,20
15,3,0,4,23.64,5,0,0,20
16,5,0,0,22.04,6,0,0,20
17,6,0,3,21.9,7,0,0,20
18,1,0,2,9.32,8,0,0,20
19,4,0,0,17.45,9,0,0,20
20,1,0,3,7.75,10,0,0,20
