idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,21.08,0,0,0,20
2,3,0,1,12.95,0,0,0,20
3,3,0,2,11.45,0,0,0,20
4,5,0,4,19.7,0,0,1,20
5,5,0,0,22.82,0,0,0,20
6,3,0,4,15.79,0,0,1,20
7,3,0,3,11.91,0,0,0,20
8,5,0,1,10.14,0,0,0,20
9,5,0,2,5.49,0,0,0,20
10,5,0,3,6.47,0,0,1,20
11,1,0,0,23.83,1,0,0,20
12,1,0,1,6.95,2,0,0,20
13,1,0,2,14.13,3,0,0,20
14,1,0,3,23.71,4,0,0,20
15,2,0,0,19.07,5,0,0,20
16,4,0,0,19.59,6,0,0,20
17,6,0,0,11.43,7,0,0,20
18,6,0,1,5.6,8,0,0,20
19,6,0,2,17.92,9,0,0,20
20,6,0,3,7.1,10,0,0,20
