idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,1,8.51,0,0,1,20
2,6,0,3,10.31,0,0,1,20
3,6,0,2,8.6,0,0,1,20
4,2,0,0,14.4,0,0,0,20
5,2,0,1,18.92,0,0,0,20
6,5,0,0,10.08,0,0,0,20
7,5,0,2,18.29,0,0,1,20
8,2,0,2,20.69,0,0,1,20
9,5,0,1,10.89,0,0,0,20
10,6,0,0,7.24,0,0,1,20
11,2,0,3,21.92,1,0,0,20
12,3,0,0,11.4,2,0,0,20
13,1,0,0,5.54,3,0,0,20
14,3,0,1,11.55,4,0,0,20
15,3,0,2,17.68,5,0,0,20
16,6,0,4,13.36,6,0,0,20
17,4,0,0,14.66,7,0,0,20
18,1,0,1,11.21,8,0,0,20
19,1,0,2,8.5,9,0,0,20
20,5,0,3,18.72,10,0,0,20
