idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,14.96,0,0,0,20
2,1,0,3,23.41,0,0,1,20
3,6,0,3,14.63,0,0,1,20
4,6,0,1,8.1,0,0,0,20
5,1,0,0,7.44,0,0,0,20
6,1,0,1,23.27,0,0,0,20
7,3,0,0,5.84,0,0,1,20
8,1,0,2,22.26,0,0,0,20
9,6,0,4,17.96,0,0,1,20
10,6,0,2,12.56,0,0,1,20
11,1,0,4,23.69,1,0,0,20
12,2,0,0,9.34,2,0,0,20
13,2,0,1,15.17,3,0,0,20
14,3,0,1,14.5,4,0,0,20
15,5,0,0,19.26,5,0,0,20
16,2,0,2,18.25,6,0,0,20
17,4,0,0,9.16,7,0,0,20
18,5,0,1,20.83,8,0,0,20
19,4,0,1,8.64,9,0,0,20
20,4,0,2,9.27,10,0,0,20
