idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,22.96,0,0,20,0,22.96
2,6,0,4,11.75,0,1,20,1,111.75
3,6,0,3,7.91,0,1,20,1,107.91
4,4,0,3,18.53,0,1,20,2,218.53
5,6,0,0,16.36,0,0,20,1,116.36
6,3,0,4,15.34,0,1,20,2,215.34
7,4,0,1,6.14,0,1,20,2,206.14
8,4,0,4,7.53,0,1,20,3,307.53
9,4,0,0,6.47,0,1,20,0,6.47
10,3,0,1,15.19,0,0,20,0,15.19
11,6,0,1,7.25,0,0,20,0,7.25
12,4,0,2,18.01,0,2,20,2,218.01
13,3,0,2,23.99,0,0,20,2,223.99
14,3,0,3,15.3,0,0,20,2,215.3
15,6,0,2,11.47,0,1,20,0,11.47
16,1,0,0,7.03,1,0,20,1,107.03
17,1,0,1,14.82,2,0,20,1,114.82
18,2,0,0,7.59,3,0,20,3,307.59
19,5,0,0,14.04,4,0,20,0,14.04
20,2,0,1,9.18,5,0,20,3,309.18
21,1,0,2,19.64,6,0,20,2,219.64
22,1,0,3,19.69,7,0,20,2,219.69
23,5,0,1,18.25,8,0,20,2,218.25
