idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,12.97,0,12.97,0,0,20
2,5,0,2,19.64,2,219.64,0,1,20
3,1,0,0,14.65,1,114.65,0,0,20
4,3,0,0,19.37,1,119.37,0,0,20
5,6,0,1,23.63,1,123.63,0,0,20
6,3,0,2,16.58,1,116.58,0,1,20
7,5,0,3,21.63,3,321.63,0,1,20
8,3,0,1,7.93,1,107.93,0,0,20
9,5,0,0,10.46,0,10.46,0,1,20
10,6,0,4,12.77,1,112.77,0,1,20
11,3,0,4,12.73,2,212.73,0,1,20
12,6,0,2,14.6,0,14.6,0,0,20
13,5,0,1,15.11,2,215.11,0,1,20
14,6,0,3,21.14,0,21.14,0,1,20
15,3,0,3,18.29,1,118.28999999999999,0,1,20
16,2,0,0,19.21,0,19.21,1,0,20
17,1,0,1,8.4,3,308.4,2,0,20
18,2,0,1,20.03,0,20.03,3,0,20
19,2,0,2,24.0,2,224.0,4,0,20
20,4,0,0,11.35,2,211.35,5,0,20
21,4,0,1,8.31,2,208.31,6,0,20
22,4,0,2,9.6,0,9.6,7,0,20
23,4,0,3,19.87,0,19.87,8,0,20
