idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,6.13,1,106.13,0,0,20
2,1,0,0,15.17,0,15.17,0,0,20
3,4,0,0,20.45,0,20.45,0,0,20
4,3,0,0,19.04,3,319.04,0,0,20
5,5,0,1,19.78,1,119.78,0,0,20
6,3,0,1,11.63,3,311.63,0,0,20
7,4,0,1,11.66,3,311.66,0,0,20
8,4,0,4,10.15,3,310.15,0,1,20
9,3,0,2,22.74,2,222.74,0,0,20
10,4,0,2,17.68,3,317.68,0,0,20
11,3,0,3,22.35,1,122.35,0,0,20
12,5,0,2,17.99,3,317.99,0,0,20
13,4,0,3,6.62,3,306.62,0,0,20
14,5,0,3,18.6,2,218.6,0,0,20
15,3,0,4,10.68,2,210.68,0,1,20
16,1,0,1,20.41,0,20.41,1,0,20
17,5,0,4,6.83,3,306.83,2,0,20
18,2,0,0,16.0,1,116.0,3,0,20
19,2,0,1,8.11,3,308.11,4,0,20
20,1,0,2,9.35,2,209.35,5,0,20
21,6,0,0,13.03,0,13.03,6,0,20
22,2,0,2,11.68,3,311.68,7,0,20
23,6,0,1,5.5,1,105.5,8,0,20
