idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,17.86,0,17.86,0,0,20
2,2,0,0,11.66,0,11.66,0,0,20
3,2,0,1,11.46,2,211.46,0,0,20
4,2,0,4,21.66,0,21.66,0,1,20
5,4,0,3,17.64,2,217.64,0,1,20
6,4,0,1,22.67,0,22.67,0,0,20
7,5,0,3,23.46,2,223.46,0,1,20
8,4,0,4,15.9,3,315.9,0,1,20
9,2,0,2,6.65,0,6.65,0,0,20
10,4,0,2,23.97,0,23.97,0,0,20
11,5,0,1,9.13,1,109.13,0,1,20
12,2,0,3,7.71,0,7.71,0,1,20
13,5,0,4,9.86,3,309.86,0,1,20
14,5,0,2,15.53,1,115.53,0,1,20
15,5,0,0,18.1,0,18.1,0,1,20
16,1,0,0,7.28,2,207.28,1,0,20
17,3,0,0,7.58,0,7.58,2,0,20
18,3,0,1,16.06,0,16.06,3,0,20
19,3,0,2,19.87,1,119.87,4,0,20
20,1,0,1,6.48,3,306.48,5,0,20
21,3,0,3,21.0,2,221.0,6,0,20
22,6,0,0,16.04,0,16.04,7,0,20
23,6,0,1,17.99,1,117.99,8,0,20
