idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,8.49,2,208.49,0,0,20
2,5,0,0,14.82,0,14.82,0,0,20
3,1,0,0,20.75,0,20.75,0,0,20
4,6,0,1,10.4,3,310.4,0,0,20
5,1,0,1,13.89,0,13.89,0,0,20
6,3,0,0,9.24,2,209.24,0,0,20
7,5,0,1,18.24,0,18.24,0,0,20
8,6,0,2,12.76,3,312.76,0,1,20
9,3,0,1,18.51,0,18.51,0,0,20
10,5,0,4,18.21,2,218.21,0,1,20
11,5,0,3,9.94,2,209.94,0,1,20
12,5,0,2,21.69,0,21.69,0,1,20
13,3,0,3,5.42,1,105.42,0,1,20
14,3,0,4,6.4,1,106.4,0,1,20
15,3,0,2,23.38,0,23.38,0,1,20
16,6,0,3,19.68,3,319.68,1,0,20
17,2,0,0,16.28,3,316.28,2,0,20
18,4,0,0,9.94,0,9.94,3,0,20
19,1,0,2,7.75,1,107.75,4,0,20
20,2,0,1,16.43,3,316.43,5,0,20
21,1,0,3,19.71,2,219.71,6,0,20
22,4,0,1,18.1,1,118.1,7,0,20
23,4,0,2,10.18,3,310.18,8,0,20
