idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,14.08,2,214.08,0,0,20
2,2,0,0,12.81,2,212.81,0,0,20
3,1,0,1,18.53,3,318.53,0,0,20
4,1,0,2,5.33,1,105.33,0,0,20
5,3,0,0,17.72,1,117.72,0,0,20
6,4,0,2,16.1,2,216.1,0,1,20
7,1,0,4,13.85,1,113.85,0,1,20
8,1,0,3,10.27,1,110.27,0,0,20
9,4,0,3,19.6,3,319.6,0,1,20
10,4,0,1,22.79,0,22.79,0,1,20
11,3,0,4,18.36,3,318.36,0,1,20
12,4,0,0,13.27,0,13.27,0,0,20
13,3,0,3,13.73,3,313.73,0,1,20
14,3,0,1,20.14,1,120.14,0,0,20
15,3,0,2,9.16,2,209.16,0,1,20
16,2,0,1,17.98,3,317.98,1,0,20
17,4,0,4,22.4,3,322.4,2,0,20
18,5,0,0,10.46,1,110.46000000000001,3,0,20
19,5,0,1,5.53,2,205.53,4,0,20
20,6,0,0,20.68,1,120.68,5,0,20
21,5,0,2,10.08,2,210.08,6,0,20
22,2,0,2,21.43,3,321.43,7,0,20
23,5,0,3,21.06,3,321.06,8,0,20
