idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,22.37,0,0,20,0,22.37
2,2,0,3,16.99,0,1,20,3,316.99
3,4,0,4,21.41,0,1,20,0,21.41
4,1,0,0,9.17,0,0,20,3,309.17
5,4,0,0,10.36,0,0,20,3,310.36
6,2,0,0,13.74,0,0,20,0,13.74
7,4,0,1,6.46,0,0,20,2,206.46
8,2,0,1,11.02,0,0,20,2,211.02
9,2,0,2,14.58,0,0,20,2,214.58
10,4,0,2,15.23,0,0,20,0,15.23
11,3,0,1,6.3,0,2,20,1,106.3
12,1,0,1,9.6,0,0,20,1,109.6
13,4,0,3,11.87,0,0,20,0,11.87
14,1,0,2,9.92,0,1,20,2,209.92
15,2,0,4,20.27,0,1,20,3,320.27
16,3,0,2,7.95,1,0,20,1,107.95
17,1,0,3,9.1,2,0,20,3,309.1
18,3,0,3,23.7,3,0,20,2,223.7
19,5,0,0,18.0,4,0,20,1,118.0
20,6,0,0,8.2,5,0,20,1,108.2
21,1,0,4,14.85,6,0,20,3,314.85
22,5,0,1,19.34,7,0,20,1,119.34
23,6,0,1,23.09,8,0,20,0,23.09
