idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,8.53,1,0,20,0,8.53
2,2,0,0,7.75,2,0,20,0,7.75
3,1,0,1,21.55,3,0,20,1,121.55
4,2,0,1,20.76,4,0,20,0,20.76
5,3,0,0,20.49,5,0,20,0,20.49
6,2,0,2,20.17,6,0,20,1,120.17
7,3,0,1,10.02,7,0,20,1,110.02
8,4,0,0,20.78,8,0,20,0,20.78
9,1,0,2,21.85,9,0,20,2,221.85
10,5,0,0,18.44,10,0,20,0,18.44
11,1,0,3,9.79,11,0,20,3,309.79
12,6,0,0,13.26,12,0,20,0,13.26
13,1,0,4,20.62,13,0,20,3,320.62
14,6,0,1,14.72,14,0,20,0,14.72
15,6,0,2,9.23,15,0,20,0,9.23
