idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,14.31,0,14.31,1,0,20
2,1,0,1,17.6,1,117.6,2,0,20
3,2,0,0,5.03,3,305.03,3,0,20
4,3,0,0,15.57,0,15.57,4,0,20
5,3,0,1,17.03,1,117.03,5,0,20
6,1,0,2,12.78,2,212.78,6,0,20
7,3,0,2,20.26,1,120.26,7,0,20
8,4,0,0,9.64,2,209.64,8,0,20
9,5,0,0,9.01,1,109.01,9,0,20
10,5,0,1,13.77,1,113.77,10,0,20
11,5,0,2,22.33,1,122.33,11,0,20
12,6,0,0,5.61,1,105.61,12,0,20
13,2,0,1,10.79,3,310.79,13,0,20
14,6,0,1,10.68,1,110.68,14,0,20
15,4,0,1,11.14,2,211.14,15,0,20
