idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,7.5,1,0,20,3,307.5
2,2,0,0,19.47,2,0,20,0,19.47
3,2,0,1,8.44,3,0,20,1,108.44
4,1,0,1,9.79,4,0,20,3,309.79
5,1,0,2,15.04,5,0,20,3,315.04
6,2,0,2,15.84,6,0,20,1,115.84
7,3,0,0,13.2,7,0,20,0,13.2
8,3,0,1,23.06,8,0,20,0,23.06
9,2,0,3,6.54,9,0,20,3,306.54
10,3,0,2,20.43,10,0,20,1,120.43
11,4,0,0,15.1,11,0,20,1,115.1
12,1,0,3,19.46,12,0,20,3,319.46
13,5,0,0,15.56,13,0,20,0,15.56
14,3,0,3,6.6,14,0,20,2,206.6
15,2,0,4,16.25,15,0,20,3,316.25
