idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,16.04,1,0,20,3,316.04
2,2,0,0,22.89,2,0,20,0,22.89
3,2,0,1,9.97,3,0,20,1,109.97
4,2,0,2,15.62,4,0,20,2,215.62
5,3,0,0,19.79,5,0,20,0,19.79
6,1,0,1,16.39,6,0,20,3,316.39
7,1,0,2,19.23,7,0,20,3,319.23
8,2,0,3,22.42,8,0,20,2,222.42000000000002
9,3,0,1,7.28,9,0,20,2,207.28
10,4,0,0,6.55,10,0,20,1,106.55
11,4,0,1,10.3,11,0,20,1,110.3
12,4,0,2,13.51,12,0,20,1,113.51
13,5,0,0,14.04,13,0,20,0,14.04
14,5,0,1,23.31,14,0,20,0,23.31
15,1,0,3,23.08,15,0,20,3,323.08
