idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,8.07,1,0,20,3,308.07
2,2,0,0,7.89,2,0,20,1,107.89
3,2,0,1,18.31,3,0,20,1,118.31
4,3,0,0,19.41,4,0,20,0,19.41
5,3,0,1,23.45,5,0,20,0,23.45
6,4,0,0,5.97,6,0,20,0,5.97
7,1,0,1,23.52,7,0,20,3,323.52
8,4,0,1,18.86,8,0,20,0,18.86
9,2,0,2,7.34,9,0,20,3,307.34
10,2,0,3,12.16,10,0,20,3,312.16
11,5,0,0,10.73,11,0,20,0,10.73
12,3,0,2,6.64,12,0,20,2,206.64
13,2,0,4,13.96,13,0,20,3,313.96
14,5,0,1,16.72,14,0,20,0,16.72
15,4,0,2,9.11,15,0,20,1,109.11
