idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,12.81,1,0,20,3,312.81
2,2,0,0,12.79,2,0,20,0,12.79
3,2,0,1,19.5,3,0,20,1,119.5
4,2,0,2,17.49,4,0,20,2,217.49
5,3,0,0,20.75,5,0,20,2,220.75
6,4,0,0,7.59,6,0,20,2,207.59
7,3,0,1,7.86,7,0,20,3,307.86
8,1,0,1,15.7,8,0,20,3,315.7
9,5,0,0,11.37,9,0,20,1,111.37
10,6,0,0,9.1,10,0,20,1,109.1
11,6,0,1,5.16,11,0,20,1,105.16
12,5,0,1,12.38,12,0,20,1,112.38
13,3,0,2,11.87,13,0,20,3,311.87
14,5,0,2,15.17,14,0,20,1,115.17
15,6,0,2,13.62,15,0,20,0,13.62
