idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,15.09,1,0,20,2,215.09
2,2,0,0,21.98,2,0,20,0,21.98
3,1,0,1,18.2,3,0,20,2,218.2
4,2,0,1,6.33,4,0,20,1,106.33
5,1,0,2,19.16,5,0,20,2,219.16
6,3,0,0,18.51,6,0,20,0,18.51
7,2,0,2,15.07,7,0,20,1,115.07
8,1,0,3,23.52,8,0,20,3,323.52
9,3,0,1,8.77,9,0,20,1,108.77
10,3,0,2,11.59,10,0,20,1,111.59
11,2,0,3,21.11,11,0,20,3,321.11
12,3,0,3,12.25,12,0,20,3,312.25
13,4,0,0,7.61,13,0,20,2,207.61
14,5,0,0,6.19,14,0,20,2,206.19
15,6,0,0,5.85,15,0,20,1,105.85
