idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,5.96,1,0,20,0,5.96
2,1,0,1,12.18,2,0,20,0,12.18
3,2,0,0,14.03,3,0,20,1,114.03
4,2,0,1,23.67,4,0,20,2,223.67000000000002
5,2,0,2,9.6,5,0,20,3,309.6
6,2,0,3,13.66,6,0,20,3,313.66
7,1,0,2,11.75,7,0,20,1,111.75
8,3,0,0,19.4,8,0,20,0,19.4
9,1,0,3,13.71,9,0,20,2,213.71
10,4,0,0,11.78,10,0,20,0,11.78
11,1,0,4,20.68,11,0,20,2,220.68
12,3,0,1,15.71,12,0,20,1,115.71000000000001
13,3,0,2,6.85,13,0,20,3,306.85
14,4,0,1,8.5,14,0,20,1,108.5
15,5,0,0,23.31,15,0,20,0,23.31
