idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,16.18,0,0,0,20
2,4,0,3,16.62,0,0,1,20
3,5,0,0,8.11,0,0,0,20
4,4,0,1,8.6,0,0,0,20
5,4,0,2,9.74,0,0,1,20
6,5,0,4,15.37,0,0,1,20
7,5,0,2,12.13,0,0,1,20
8,5,0,1,9.15,0,0,1,20
9,1,0,0,22.01,0,0,0,20
10,6,0,0,9.96,0,0,0,20
11,5,0,3,14.14,0,0,1,20
12,1,0,2,21.06,0,0,1,20
13,6,0,1,17.07,0,0,0,20
14,1,0,1,20.55,0,0,0,20
15,6,0,2,18.92,0,0,0,20
16,2,0,0,5.86,1,0,0,20
17,3,0,0,13.91,2,0,0,20
18,2,0,1,6.0,3,0,0,20
19,2,0,2,16.76,4,0,0,20
20,1,0,3,23.45,5,0,0,20
21,2,0,3,18.52,6,0,0,20
22,3,0,1,16.15,7,0,0,20
23,3,0,2,15.82,8,0,0,20
