idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,3,19.18,2,219.18,0,1,20
2,3,0,0,13.42,0,13.42,0,1,20
3,3,0,1,23.66,0,23.66,0,1,20
4,3,0,2,8.45,2,208.45,0,1,20
5,3,0,4,22.85,2,222.85,0,1,20
6,1,0,0,11.01,2,211.01,1,0,20
7,2,0,0,23.68,1,123.68,2,0,20
8,4,0,0,12.99,1,112.99,3,0,20
9,1,0,1,11.29,3,311.29,4,0,20
10,2,0,1,5.81,3,305.81,5,0,20
11,5,0,0,10.79,0,10.79,6,0,20
12,4,0,1,15.57,2,215.57,7,0,20
13,5,0,1,9.16,2,209.16,8,0,20
14,6,0,0,22.36,1,122.36,9,0,20
15,6,0,1,11.99,0,11.99,10,0,20
16,6,0,2,22.43,0,22.43,11,0,20
17,6,0,3,11.66,1,111.66,12,0,20
18,5,0,2,7.1,1,107.1,13,0,20
19,4,0,2,19.24,2,219.24,14,0,20
20,6,0,4,17.99,1,117.99,15,0,20
21,5,0,3,9.41,0,9.41,16,0,20
22,5,0,4,19.91,0,19.91,17,0,20
23,4,0,3,6.23,0,6.23,18,0,20
24,4,0,4,6.11,1,106.11,19,0,20
25,2,0,2,19.99,0,19.99,20,0,20
26,2,0,3,22.39,2,222.39,21,0,20
27,2,0,4,10.12,1,110.12,22,0,20
