idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,1,10.3,1,110.3,0,1,20
2,1,0,0,10.88,0,10.88,0,0,20
3,1,0,2,11.12,2,211.12,0,1,20
4,6,0,0,18.25,0,18.25,0,0,20
5,1,0,3,8.57,3,308.57,0,1,20
6,6,0,1,20.14,2,220.14,1,0,20
7,2,0,0,8.95,2,208.95,2,0,20
8,2,0,1,19.1,2,219.1,3,0,20
9,3,0,0,7.51,2,207.51,4,0,20
10,2,0,2,21.27,2,221.27,5,0,20
11,4,0,0,23.98,0,23.98,6,0,20
12,1,0,4,16.45,3,316.45,7,0,20
13,2,0,3,12.69,3,312.69,8,0,20
14,4,0,1,21.37,1,121.37,9,0,20
15,5,0,0,13.53,1,113.53,10,0,20
16,5,0,1,21.32,1,121.32,11,0,20
17,6,0,2,8.45,3,308.45,12,0,20
18,3,0,1,5.6,3,305.6,13,0,20
19,4,0,2,15.64,2,215.64,14,0,20
20,2,0,4,21.56,3,321.56,15,0,20
21,6,0,3,21.49,3,321.49,16,0,20
22,5,0,2,18.08,1,118.08,17,0,20
23,5,0,3,23.83,1,123.83,18,0,20
24,3,0,2,12.61,3,312.61,19,0,20
25,4,0,3,9.45,3,309.45,20,0,20
26,5,0,4,20.7,1,120.7,21,0,20
27,4,0,4,13.44,1,113.44,22,0,20
