idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,2,20.26,0,1,20,2,220.26
2,6,0,4,17.55,0,1,20,3,317.55
3,6,0,0,8.13,0,0,20,1,108.13
4,6,0,1,13.2,0,1,20,1,113.2
5,6,0,3,10.39,0,1,20,3,310.39
6,1,0,0,11.87,1,0,20,1,111.87
7,2,0,0,5.35,2,0,20,0,5.35
8,2,0,1,7.44,3,0,20,1,107.44
9,1,0,1,11.45,4,0,20,3,311.45
10,3,0,0,5.21,5,0,20,0,5.21
11,2,0,2,19.62,6,0,20,1,119.62
12,3,0,1,11.12,7,0,20,1,111.12
13,2,0,3,9.11,8,0,20,3,309.11
14,3,0,2,7.69,9,0,20,3,307.69
15,4,0,0,16.35,10,0,20,2,216.35
16,5,0,0,13.24,11,0,20,0,13.24
17,5,0,1,10.51,12,0,20,1,110.51
18,5,0,2,13.22,13,0,20,0,13.22
19,4,0,1,5.33,14,0,20,3,305.33
20,5,0,3,12.05,15,0,20,0,12.05
21,5,0,4,9.09,16,0,20,0,9.09
22,4,0,2,12.33,17,0,20,0,12.33
23,4,0,3,9.55,18,0,20,0,9.55
24,4,0,4,5.03,19,0,20,0,5.03
25,3,0,3,23.02,20,0,20,1,123.02
26,3,0,4,5.11,21,0,20,1,105.11
27,2,0,4,5.45,22,0,20,0,5.45
