idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,2,17.43,3,317.43,0,1,20
2,2,0,0,10.01,2,210.01,0,0,20
3,6,0,0,22.45,0,22.45,0,0,20
4,6,0,1,23.6,0,23.6,0,1,20
5,2,0,1,5.87,2,205.87,0,0,20
6,1,0,0,22.03,2,222.03,1,0,20
7,3,0,0,13.48,2,213.48,2,0,20
8,4,0,0,21.37,1,121.37,3,0,20
9,1,0,1,22.3,2,222.3,4,0,20
10,5,0,0,17.61,0,17.61,5,0,20
11,2,0,3,22.2,3,322.2,6,0,20
12,3,0,1,22.03,2,222.03,7,0,20
13,6,0,2,8.05,1,108.05,8,0,20
14,5,0,1,14.82,0,14.82,9,0,20
15,5,0,2,13.17,0,13.17,10,0,20
16,5,0,3,20.03,0,20.03,11,0,20
17,6,0,3,12.28,1,112.28,12,0,20
18,5,0,4,5.93,0,5.93,13,0,20
19,6,0,4,11.82,0,11.82,14,0,20
20,4,0,1,11.96,1,111.96000000000001,15,0,20
21,4,0,2,20.47,0,20.47,16,0,20
22,1,0,2,8.41,3,308.41,17,0,20
23,4,0,3,8.61,1,108.61,18,0,20
24,4,0,4,9.63,0,9.63,19,0,20
25,1,0,3,14.6,3,314.6,20,0,20
26,3,0,2,19.78,1,119.78,21,0,20
27,3,0,3,13.34,3,313.34,22,0,20
