idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,3,20.95,3,320.95,0,1,20
2,5,0,2,6.74,3,306.74,0,1,20
3,3,0,0,16.71,0,16.71,0,0,20
4,5,0,0,17.6,0,17.6,0,0,20
5,5,0,1,17.6,0,17.6,0,1,20
6,1,0,0,10.86,0,10.86,1,0,20
7,3,0,1,7.73,3,307.73,2,0,20
8,1,0,1,22.04,0,22.04,3,0,20
9,2,0,0,10.42,0,10.42,4,0,20
10,1,0,2,11.57,2,211.57,5,0,20
11,2,0,1,6.89,2,206.89,6,0,20
12,4,0,0,17.44,0,17.44,7,0,20
13,3,0,2,14.41,3,314.41,8,0,20
14,6,0,0,11.25,0,11.25,9,0,20
15,1,0,3,12.03,3,312.03,10,0,20
16,4,0,1,23.43,0,23.43,11,0,20
17,4,0,2,8.09,1,108.09,12,0,20
18,2,0,2,12.21,3,312.21,13,0,20
19,6,0,1,21.74,0,21.74,14,0,20
20,6,0,2,6.37,1,106.37,15,0,20
21,4,0,3,19.17,1,119.17,16,0,20
22,6,0,3,7.0,0,7.0,17,0,20
23,6,0,4,16.64,1,116.64,18,0,20
24,4,0,4,16.59,2,216.59,19,0,20
25,1,0,4,18.35,2,218.35,20,0,20
26,2,0,3,5.08,1,105.08,21,0,20
27,2,0,4,23.64,0,23.64,22,0,20
