idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,1,12.35,0,1,20,3,312.35
2,6,0,0,9.34,0,0,20,3,309.34
3,6,0,2,13.47,0,1,20,3,313.47
4,5,0,0,19.93,0,0,20,1,119.93
5,6,0,3,23.67,0,1,20,3,323.67
6,5,0,1,14.32,1,0,20,2,214.32
7,5,0,2,7.47,2,0,20,3,307.47
8,1,0,0,14.55,3,0,20,1,114.55
9,2,0,0,9.29,4,0,20,1,109.28999999999999
10,2,0,1,12.01,5,0,20,1,112.01
11,5,0,3,18.67,6,0,20,3,318.67
12,1,0,1,11.85,7,0,20,2,211.85
13,3,0,0,9.97,8,0,20,0,9.97
14,4,0,0,5.33,9,0,20,0,5.33
15,2,0,2,20.28,10,0,20,1,120.28
16,1,0,2,11.98,11,0,20,3,311.98
17,3,0,1,14.17,12,0,20,0,14.17
18,3,0,2,15.54,13,0,20,0,15.54
19,5,0,4,22.78,14,0,20,3,322.78
20,2,0,3,6.88,15,0,20,2,206.88
21,3,0,3,11.93,16,0,20,1,111.93
22,4,0,1,12.14,17,0,20,0,12.14
23,1,0,3,12.0,18,0,20,3,312.0
24,4,0,2,13.0,19,0,20,0,13.0
25,2,0,4,12.75,20,0,20,2,212.75
26,1,0,4,18.81,21,0,20,3,318.81
27,4,0,3,13.28,22,0,20,0,13.28
