idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,7.47,0,0,20,2,207.47
2,6,0,2,11.32,0,1,20,3,311.32
3,3,0,0,16.91,0,0,20,0,16.91
4,6,0,1,6.42,0,0,20,2,206.42
5,3,0,1,12.85,0,1,20,1,112.85
6,1,0,0,22.38,1,0,20,2,222.38
7,2,0,0,13.42,2,0,20,0,13.42
8,1,0,1,23.4,3,0,20,3,323.4
9,3,0,2,6.3,4,0,20,3,306.3
10,2,0,1,9.55,5,0,20,2,209.55
11,4,0,0,17.76,6,0,20,1,117.76
12,5,0,0,23.16,7,0,20,0,23.16
13,2,0,2,12.73,8,0,20,2,212.73
14,5,0,1,19.94,9,0,20,0,19.94
15,5,0,2,14.85,10,0,20,0,14.85
16,5,0,3,5.32,11,0,20,1,105.32
17,2,0,3,18.19,12,0,20,2,218.19
18,3,0,3,7.81,13,0,20,3,307.81
19,4,0,1,6.77,14,0,20,2,206.77
20,6,0,3,16.01,15,0,20,3,316.01
21,4,0,2,11.91,16,0,20,2,211.91
22,5,0,4,10.02,17,0,20,2,210.02
23,4,0,3,9.93,18,0,20,1,109.93
24,4,0,4,10.02,19,0,20,0,10.02
25,3,0,4,15.64,20,0,20,3,315.64
26,2,0,4,10.58,21,0,20,3,310.58
27,6,0,4,10.59,22,0,20,1,110.59
