idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,7.26,2,207.26,0,0,20
2,4,0,1,12.01,2,212.01,0,0,20
3,2,0,0,9.68,0,9.68,0,0,20
4,4,0,3,13.32,3,313.32,0,1,20
5,4,0,2,13.99,2,213.99,0,1,20
6,2,0,1,19.71,1,119.71000000000001,1,0,20
7,1,0,0,20.96,0,20.96,2,0,20
8,2,0,2,12.8,2,212.8,3,0,20
9,1,0,1,19.79,1,119.78999999999999,4,0,20
10,1,0,2,8.07,2,208.07,5,0,20
11,3,0,0,15.3,0,15.3,6,0,20
12,5,0,0,5.92,0,5.92,7,0,20
13,5,0,1,9.8,0,9.8,8,0,20
14,1,0,3,8.88,2,208.88,9,0,20
15,3,0,1,22.89,0,22.89,10,0,20
16,3,0,2,7.15,2,207.15,11,0,20
17,5,0,2,16.54,0,16.54,12,0,20
18,6,0,0,15.89,0,15.89,13,0,20
19,2,0,3,19.46,2,219.46,14,0,20
20,5,0,3,12.8,1,112.8,15,0,20
21,6,0,1,11.81,1,111.81,16,0,20
22,6,0,2,8.27,0,8.27,17,0,20
23,1,0,4,16.31,2,216.31,18,0,20
24,3,0,3,16.02,2,216.02,19,0,20
25,4,0,4,23.33,3,323.33,20,0,20
26,5,0,4,14.15,2,214.15,21,0,20
27,6,0,3,8.26,2,208.26,22,0,20
