idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,2,7.61,0,1,20,2,207.61
2,1,0,1,11.2,0,1,20,0,11.2
3,6,0,0,12.53,0,0,20,1,112.53
4,6,0,1,23.2,0,0,20,1,123.2
5,1,0,0,6.99,0,1,20,0,6.99
6,2,0,0,5.69,1,0,20,1,105.69
7,3,0,0,7.45,2,0,20,0,7.45
8,1,0,2,14.89,3,0,20,0,14.89
9,3,0,1,16.55,4,0,20,0,16.55
10,4,0,0,7.9,5,0,20,0,7.9
11,2,0,1,15.37,6,0,20,2,215.37
12,2,0,2,8.09,7,0,20,3,308.09
13,4,0,1,8.45,8,0,20,0,8.45
14,2,0,3,17.87,9,0,20,3,317.87
15,3,0,2,14.49,10,0,20,3,314.49
16,4,0,2,12.37,11,0,20,0,12.37
17,1,0,3,19.03,12,0,20,2,219.03
18,4,0,3,21.09,13,0,20,1,121.09
19,3,0,3,15.15,14,0,20,3,315.15
20,4,0,4,6.2,15,0,20,2,206.2
21,5,0,0,8.95,16,0,20,1,108.95
22,5,0,1,13.49,17,0,20,2,213.49
23,2,0,4,22.5,18,0,20,3,322.5
24,1,0,4,8.75,19,0,20,3,308.75
25,6,0,3,17.97,20,0,20,0,17.97
26,5,0,2,8.24,21,0,20,1,108.24
27,3,0,4,17.22,22,0,20,3,317.22
