idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,20.42,0,0,20,0,20.42
2,6,0,1,17.09,0,0,20,0,17.09
3,6,0,2,19.67,0,1,20,0,19.67
4,1,0,0,23.37,1,0,20,0,23.37
5,2,0,0,8.15,2,0,20,0,8.15
6,2,0,1,17.07,3,0,20,0,17.07
7,2,0,2,20.95,4,0,20,0,20.95
8,3,0,0,8.53,5,0,20,0,8.53
9,3,0,1,10.04,6,0,20,0,10.04
10,4,0,0,6.45,7,0,20,0,6.45
11,4,0,1,8.25,8,0,20,0,8.25
12,5,0,0,7.2,9,0,20,0,7.2
13,3,0,2,18.01,10,0,20,0,18.01
14,4,0,2,17.98,11,0,20,0,17.98
15,5,0,1,8.52,12,0,20,0,8.52
16,5,0,2,7.0,13,0,20,0,7.0
17,1,0,1,23.98,14,0,20,0,23.98
18,2,0,3,21.55,15,0,20,0,21.55
19,5,0,3,7.15,16,0,20,0,7.15
20,2,0,4,22.47,17,0,20,0,22.47
