idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,1,10.94,0,1,20,0,10.94
2,2,0,2,16.07,0,1,20,0,16.07
3,2,0,0,6.28,0,0,20,0,6.28
4,1,0,0,12.21,1,0,20,0,12.21
5,3,0,0,8.75,2,0,20,0,8.75
6,4,0,0,7.91,3,0,20,0,7.91
7,1,0,1,13.25,4,0,20,0,13.25
8,4,0,1,8.15,5,0,20,0,8.15
9,2,0,3,16.46,6,0,20,0,16.46
10,1,0,2,19.29,7,0,20,0,19.29
11,1,0,3,20.53,8,0,20,0,20.53
12,3,0,1,10.62,9,0,20,0,10.62
13,3,0,2,13.39,10,0,20,0,13.39
14,4,0,2,9.74,11,0,20,0,9.74
15,1,0,4,21.06,12,0,20,0,21.06
16,2,0,4,23.5,13,0,20,0,23.5
17,5,0,0,9.44,14,0,20,0,9.44
18,3,0,3,13.89,15,0,20,0,13.89
19,3,0,4,19.19,16,0,20,0,19.19
20,4,0,3,13.31,17,0,20,0,13.31
