idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,12.99,0,0,20,0,12.99
2,3,0,1,16.31,0,1,20,0,16.31
3,3,0,2,23.78,0,1,20,0,23.78
4,1,0,0,12.57,1,0,20,0,12.57
5,2,0,0,5.04,2,0,20,0,5.04
6,1,0,1,21.71,3,0,20,0,21.71
7,1,0,2,23.01,4,0,20,0,23.01
8,2,0,1,6.69,5,0,20,0,6.69
9,2,0,2,15.92,6,0,20,0,15.92
10,4,0,0,6.65,7,0,20,0,6.65
11,4,0,1,12.96,8,0,20,0,12.96
12,4,0,2,15.22,9,0,20,0,15.22
13,5,0,0,8.84,10,0,20,0,8.84
14,2,0,3,22.96,11,0,20,0,22.96
15,5,0,1,11.66,12,0,20,0,11.66
16,4,0,3,18.96,13,0,20,0,18.96
17,4,0,4,20.11,14,0,20,0,20.11
18,5,0,2,22.64,15,0,20,0,22.64
19,6,0,0,10.14,16,0,20,0,10.14
20,6,0,1,14.25,17,0,20,0,14.25
