idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,10.82,0,0,20,0,10.82
2,5,0,1,15.96,0,0,20,0,15.96
3,3,0,0,5.3,0,0,20,0,5.3
4,3,0,1,10.52,1,0,20,0,10.52
5,1,0,0,14.69,2,0,20,0,14.69
6,1,0,1,15.58,3,0,20,0,15.58
7,2,0,0,16.72,4,0,20,0,16.72
8,2,0,1,20.36,5,0,20,0,20.36
9,1,0,2,17.27,6,0,20,0,17.27
10,2,0,2,20.58,7,0,20,0,20.58
11,1,0,3,19.64,8,0,20,0,19.64
12,2,0,3,20.61,9,0,20,0,20.61
13,4,0,0,6.31,10,0,20,0,6.31
14,4,0,1,7.0,11,0,20,0,7.0
15,3,0,2,14.01,12,0,20,0,14.01
16,4,0,2,8.92,13,0,20,0,8.92
17,5,0,2,16.04,14,0,20,0,16.04
18,4,0,3,10.09,15,0,20,0,10.09
19,2,0,4,22.37,16,0,20,0,22.37
20,6,0,0,8.69,17,0,20,0,8.69
