idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,0,8.65,0,0,20,0,8.65
2,2,0,1,9.07,0,1,20,0,9.07
3,2,0,2,15.79,0,1,20,0,15.79
4,1,0,0,21.71,1,0,20,0,21.71
5,3,0,0,6.09,2,0,20,0,6.09
6,3,0,1,8.5,3,0,20,0,8.5
7,3,0,2,14.7,4,0,20,0,14.7
8,4,0,0,9.27,5,0,20,0,9.27
9,4,0,1,11.47,6,0,20,0,11.47
10,4,0,2,12.8,7,0,20,0,12.8
11,5,0,0,6.0,8,0,20,0,6.0
12,5,0,1,10.21,9,0,20,0,10.21
13,6,0,0,9.78,10,0,20,0,9.78
14,5,0,2,11.57,11,0,20,0,11.57
15,1,0,1,23.4,12,0,20,0,23.4
16,4,0,3,14.65,13,0,20,0,14.65
17,6,0,1,6.29,14,0,20,0,6.29
18,6,0,2,11.5,15,0,20,0,11.5
19,2,0,3,18.91,16,0,20,0,18.91
20,3,0,3,17.55,17,0,20,0,17.55
