idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,16.03,1,0,20,0,16.03
2,2,0,0,15.65,2,0,20,0,15.65
3,3,0,0,5.78,3,0,20,0,5.78
4,1,0,1,16.63,4,0,20,0,16.63
5,3,0,1,12.51,5,0,20,0,12.51
6,1,0,2,16.8,6,0,20,0,16.8
7,4,0,0,10.28,7,0,20,0,10.28
8,5,0,0,9.92,8,0,20,0,9.92
9,6,0,0,7.63,9,0,20,0,7.63
10,6,0,1,8.19,10,0,20,0,8.19
11,2,0,1,19.51,11,0,20,0,19.51
12,5,0,1,10.05,12,0,20,0,10.05
13,4,0,1,10.64,13,0,20,0,10.64
14,4,0,2,12.32,14,0,20,0,12.32
15,3,0,2,15.01,15,0,20,0,15.01
16,2,0,2,23.24,16,0,20,0,23.24
17,3,0,3,15.29,17,0,20,0,15.29
18,6,0,2,5.07,18,0,20,0,5.07
19,1,0,3,21.48,19,0,20,0,21.48
20,6,0,3,6.28,20,0,20,0,6.28
