idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,18.18,1,0,20,0,18.18
2,2,0,0,11.14,2,0,20,0,11.14
3,2,0,1,16.05,3,0,20,0,16.05
4,3,0,0,15.72,4,0,20,0,15.72
5,1,0,1,22.71,5,0,20,0,22.71
6,4,0,0,9.43,6,0,20,0,9.43
7,4,0,1,11.88,7,0,20,0,11.88
8,4,0,2,14.92,8,0,20,0,14.92
9,5,0,0,8.96,9,0,20,0,8.96
10,6,0,0,5.18,10,0,20,0,5.18
11,5,0,1,11.19,11,0,20,0,11.19
12,2,0,2,19.81,12,0,20,0,19.81
13,6,0,1,10.27,13,0,20,0,10.27
14,5,0,2,11.26,14,0,20,0,11.26
15,5,0,3,14.82,15,0,20,0,14.82
16,3,0,1,17.08,16,0,20,0,17.08
17,2,0,3,21.51,17,0,20,0,21.51
18,6,0,2,12.65,18,0,20,0,12.65
19,3,0,2,17.87,19,0,20,0,17.87
20,4,0,3,16.35,20,0,20,0,16.35
