idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,19.74,1,0,20,0,19.74
2,2,0,0,7.08,2,0,20,0,7.08
3,2,0,1,12.97,3,0,20,0,12.97
4,3,0,0,12.78,4,0,20,0,12.78
5,4,0,0,9.4,5,0,20,0,9.4
6,5,0,0,6.54,6,0,20,0,6.54
7,6,0,0,6.38,7,0,20,0,6.38
8,6,0,1,5.05,8,0,20,0,5.05
9,1,0,1,22.39,9,0,20,0,22.39
10,2,0,2,13.55,10,0,20,0,13.55
11,2,0,3,16.73,11,0,20,0,16.73
12,3,0,1,13.49,12,0,20,0,13.49
13,1,0,2,23.33,13,0,20,0,23.33
14,5,0,1,6.73,14,0,20,0,6.73
15,3,0,2,14.05,15,0,20,0,14.05
16,5,0,2,7.06,16,0,20,0,7.06
17,2,0,4,21.25,17,0,20,0,21.25
18,5,0,3,8.4,18,0,20,0,8.4
19,3,0,3,20.62,19,0,20,0,20.62
20,4,0,1,18.73,20,0,20,0,18.73
