idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,13.09,1,0,20,0,13.09
2,2,0,0,7.56,2,0,20,0,7.56
3,1,0,1,19.37,3,0,20,0,19.37
4,1,0,2,21.24,4,0,20,0,21.24
5,3,0,0,5.98,5,0,20,0,5.98
6,2,0,1,10.4,6,0,20,0,10.4
7,3,0,1,10.02,7,0,20,0,10.02
8,1,0,3,22.18,8,0,20,0,22.18
9,4,0,0,7.08,9,0,20,0,7.08
10,2,0,2,21.3,10,0,20,0,21.3
11,5,0,0,6.71,11,0,20,0,6.71
12,3,0,2,16.32,12,0,20,0,16.32
13,4,0,1,7.96,13,0,20,0,7.96
14,4,0,2,9.15,14,0,20,0,9.15
15,3,0,3,20.77,15,0,20,0,20.77
16,4,0,3,18.99,16,0,20,0,18.99
17,5,0,1,18.69,17,0,20,0,18.69
18,6,0,0,16.82,18,0,20,0,16.82
19,6,0,1,18.27,19,0,20,0,18.27
20,6,0,2,9.06,20,0,20,0,9.06
