idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,6.0,0,0,20,0,6.0
2,5,0,0,6.79,0,0,20,0,6.79
3,5,0,1,17.78,0,0,20,0,17.78
4,3,0,1,10.64,1,0,20,0,10.64
5,1,0,0,17.86,2,0,20,0,17.86
6,2,0,0,17.12,3,0,20,0,17.12
7,4,0,0,6.37,4,0,20,0,6.37
8,3,0,2,11.74,5,0,20,0,11.74
9,1,0,1,18.67,6,0,20,0,18.67
10,5,0,2,17.91,7,0,20,0,17.91
11,4,0,1,14.99,8,0,20,0,14.99
12,6,0,0,10.07,9,0,20,0,10.07
13,1,0,2,20.76,10,0,20,0,20.76
14,6,0,1,6.72,11,0,20,0,6.72
15,6,0,2,7.44,12,0,20,0,7.44
16,5,0,3,22.19,13,0,20,0,22.19
17,2,0,1,17.69,14,0,20,0,17.69
18,3,0,3,13.32,15,0,20,0,13.32
19,6,0,3,7.93,16,0,20,0,7.93
20,4,0,2,15.75,17,0,20,0,15.75
