idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,5.5,0,0,20,0,5.5
2,5,0,1,19.83,0,1,20,0,19.83
3,5,0,2,23.73,0,1,20,0,23.73
4,1,0,0,21.74,1,0,20,0,21.74
5,2,0,0,14.96,2,0,20,0,14.96
6,3,0,0,5.14,3,0,20,0,5.14
7,2,0,1,21.59,4,0,20,0,21.59
8,3,0,1,11.96,5,0,20,0,11.96
9,4,0,0,10.64,6,0,20,0,10.64
10,6,0,0,10.11,7,0,20,0,10.11
11,3,0,2,12.67,8,0,20,0,12.67
12,1,0,1,22.76,9,0,20,0,22.76
13,3,0,3,15.05,10,0,20,0,15.05
14,4,0,1,16.94,11,0,20,0,16.94
15,6,0,1,13.74,12,0,20,0,13.74
16,4,0,2,18.16,13,0,20,0,18.16
17,2,0,2,22.58,14,0,20,0,22.58
18,6,0,2,13.94,15,0,20,0,13.94
19,1,0,2,23.1,16,0,20,0,23.1
20,6,0,3,12.13,17,0,20,0,12.13
