idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,7.12,0,0,20,0,7.12
2,5,0,2,23.18,0,1,20,0,23.18
3,5,0,1,6.33,0,0,20,0,6.33
4,1,0,0,22.46,1,0,20,0,22.46
5,2,0,0,7.55,2,0,20,0,7.55
6,2,0,1,7.63,3,0,20,0,7.63
7,1,0,1,23.21,4,0,20,0,23.21
8,3,0,0,5.83,5,0,20,0,5.83
9,2,0,2,12.48,6,0,20,0,12.48
10,2,0,3,15.46,7,0,20,0,15.46
11,3,0,1,6.31,8,0,20,0,6.31
12,3,0,2,21.32,9,0,20,0,21.32
13,2,0,4,15.76,10,0,20,0,15.76
14,4,0,0,5.88,11,0,20,0,5.88
15,1,0,2,23.42,12,0,20,0,23.42
16,3,0,3,22.42,13,0,20,0,22.42
17,4,0,1,16.43,14,0,20,0,16.43
18,6,0,0,10.91,15,0,20,0,10.91
19,4,0,2,18.5,16,0,20,0,18.5
20,6,0,1,5.46,17,0,20,0,5.46
