idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,16.52,0,0,20,0,16.52
2,3,0,2,23.21,0,1,20,0,23.21
3,3,0,1,20.13,0,1,20,0,20.13
4,1,0,0,9.78,1,0,20,0,9.78
5,2,0,0,9.56,2,0,20,0,9.56
6,1,0,1,11.01,3,0,20,0,11.01
7,1,0,2,11.61,4,0,20,0,11.61
8,4,0,0,6.24,5,0,20,0,6.24
9,2,0,1,23.44,6,0,20,0,23.44
10,4,0,1,10.95,7,0,20,0,10.95
11,1,0,3,17.65,8,0,20,0,17.65
12,4,0,2,21.36,9,0,20,0,21.36
13,5,0,0,15.28,10,0,20,0,15.28
14,5,0,1,20.82,11,0,20,0,20.82
15,6,0,0,8.94,12,0,20,0,8.94
16,6,0,1,13.85,13,0,20,0,13.85
17,6,0,2,5.1,14,0,20,0,5.1
18,6,0,3,11.51,15,0,20,0,11.51
19,5,0,2,9.17,16,0,20,0,9.17
20,5,0,3,10.18,17,0,20,0,10.18
