idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,2,23.85,0,1,20,0,23.85
2,3,0,1,9.31,0,1,20,0,9.31
3,3,0,0,5.19,0,0,20,0,5.19
4,1,0,0,7.61,1,0,20,0,7.61
5,1,0,1,8.45,2,0,20,0,8.45
6,2,0,0,9.51,3,0,20,0,9.51
7,2,0,1,10.35,4,0,20,0,10.35
8,2,0,2,14.67,5,0,20,0,14.67
9,1,0,2,13.43,6,0,20,0,13.43
10,4,0,0,12.0,7,0,20,0,12.0
11,5,0,0,8.82,8,0,20,0,8.82
12,2,0,3,23.45,9,0,20,0,23.45
13,1,0,3,18.68,10,0,20,0,18.68
14,4,0,1,16.41,11,0,20,0,16.41
15,5,0,1,11.35,12,0,20,0,11.35
16,2,0,4,23.64,13,0,20,0,23.64
17,4,0,2,17.16,14,0,20,0,17.16
18,6,0,0,5.82,15,0,20,0,5.82
19,1,0,4,21.03,16,0,20,0,21.03
20,5,0,2,12.79,17,0,20,0,12.79
