idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,15.47,0,0,20,0,15.47
2,4,0,1,17.69,0,1,20,0,17.69
3,4,0,2,22.56,0,1,20,0,22.56
4,1,0,0,19.86,1,0,20,0,19.86
5,2,0,0,5.04,2,0,20,0,5.04
6,1,0,1,23.42,3,0,20,0,23.42
7,2,0,1,8.09,4,0,20,0,8.09
8,2,0,2,17.88,5,0,20,0,17.88
9,3,0,0,17.32,6,0,20,0,17.32
10,2,0,3,21.5,7,0,20,0,21.5
11,5,0,0,10.73,8,0,20,0,10.73
12,6,0,0,7.05,9,0,20,0,7.05
13,3,0,1,21.22,10,0,20,0,21.22
14,5,0,1,15.7,11,0,20,0,15.7
15,6,0,1,13.35,12,0,20,0,13.35
16,6,0,2,8.13,13,0,20,0,8.13
17,6,0,3,13.89,14,0,20,0,13.89
18,5,0,2,17.93,15,0,20,0,17.93
19,6,0,4,7.61,16,0,20,0,7.61
20,5,0,3,13.63,17,0,20,0,13.63
