idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,11.09,0,0,20,0,11.09
2,5,0,3,16.64,0,1,20,0,16.64
3,6,0,0,16.56,0,0,20,0,16.56
4,3,0,4,12.25,0,1,20,0,12.25
5,3,0,0,8.88,0,0,20,0,8.88
6,4,0,0,19.69,0,0,20,0,19.69
7,3,0,1,12.15,0,0,20,0,12.15
8,5,0,4,17.24,0,1,20,0,17.24
9,4,0,1,18.82,0,0,20,0,18.82
10,5,0,2,14.66,0,1,20,0,14.66
11,3,0,3,9.15,0,1,20,0,9.15
12,3,0,2,6.83,0,0,20,0,6.83
13,4,0,3,21.92,0,1,20,0,21.92
14,4,0,2,20.41,0,1,20,0,20.41
15,5,0,1,9.68,0,0,20,0,9.68
16,1,0,0,7.14,1,0,20,0,7.14
17,6,0,1,17.55,2,0,20,0,17.55
18,1,0,1,16.86,3,0,20,0,16.86
19,6,0,2,19.63,4,0,20,0,19.63
20,2,0,0,6.42,5,0,20,0,6.42
21,6,0,3,20.18,6,0,20,0,20.18
22,1,0,2,17.31,7,0,20,0,17.31
23,2,0,1,9.03,8,0,20,0,9.03
24,4,0,4,22.57,9,0,20,0,22.57
25,2,0,2,10.08,10,0,20,0,10.08
26,1,0,3,18.34,11,0,20,0,18.34
27,2,0,3,7.39,12,0,20,0,7.39
