idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,1,10.5,0,1,20,0,10.5
2,1,0,3,20.87,0,1,20,0,20.87
3,1,0,2,9.18,0,1,20,0,9.18
4,1,0,0,7.85,0,0,20,0,7.85
5,1,0,4,23.13,0,1,20,0,23.13
6,1,0,1,5.87,0,0,20,0,5.87
7,2,0,4,16.86,0,1,20,0,16.86
8,2,0,0,5.56,0,1,20,0,5.56
9,2,0,2,11.94,0,1,20,0,11.94
10,2,0,3,12.72,0,1,20,0,12.72
11,3,0,0,18.32,1,0,20,0,18.32
12,4,0,0,6.94,2,0,20,0,6.94
13,4,0,1,10.15,3,0,20,0,10.15
14,3,0,1,19.38,4,0,20,0,19.38
15,3,0,2,19.65,5,0,20,0,19.65
16,3,0,3,21.7,6,0,20,0,21.7
17,5,0,0,5.8,7,0,20,0,5.8
18,3,0,4,23.54,8,0,20,0,23.54
19,4,0,2,15.8,9,0,20,0,15.8
20,6,0,0,5.58,10,0,20,0,5.58
