idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,4,14.69,0,1,20,0,14.69
2,5,0,3,22.97,0,1,20,0,22.97
3,5,0,0,23.83,0,0,20,0,23.83
4,4,0,0,17.63,0,0,20,0,17.63
5,5,0,1,16.43,0,0,20,0,16.43
6,4,0,1,23.29,0,0,20,0,23.29
7,5,0,4,23.99,0,1,20,0,23.99
8,4,0,3,13.82,0,1,20,0,13.82
9,4,0,2,13.54,0,0,20,0,13.54
10,5,0,2,21.82,0,0,20,0,21.82
11,1,0,0,23.46,1,0,20,0,23.46
12,2,0,0,8.51,2,0,20,0,8.51
13,2,0,1,17.42,3,0,20,0,17.42
14,2,0,2,23.42,4,0,20,0,23.42
15,3,0,0,8.53,5,0,20,0,8.53
16,3,0,1,11.67,6,0,20,0,11.67
17,6,0,0,7.84,7,0,20,0,7.84
18,6,0,1,9.67,8,0,20,0,9.67
19,6,0,2,5.57,9,0,20,0,5.57
20,6,0,3,5.65,10,0,20,0,5.65
