idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,15.85,0,0,20,0,15.85
2,5,0,1,13.92,0,0,20,0,13.92
3,2,0,0,7.63,0,0,20,0,7.63
4,4,0,2,9.3,0,1,20,0,9.3
5,5,0,4,16.33,0,1,20,0,16.33
6,4,0,3,18.53,0,1,20,0,18.53
7,4,0,0,6.27,0,0,20,0,6.27
8,5,0,2,15.77,0,1,20,0,15.77
9,5,0,3,15.96,0,1,20,0,15.96
10,4,0,1,8.71,0,1,20,0,8.71
11,1,0,0,6.66,1,0,20,0,6.66
12,4,0,4,21.71,2,0,20,0,21.71
13,2,0,1,21.25,3,0,20,0,21.25
14,3,0,0,5.97,4,0,20,0,5.97
15,1,0,1,18.22,5,0,20,0,18.22
16,3,0,1,8.18,6,0,20,0,8.18
17,1,0,2,19.47,7,0,20,0,19.47
18,1,0,3,19.87,8,0,20,0,19.87
19,6,0,0,7.15,9,0,20,0,7.15
20,6,0,1,6.51,10,0,20,0,6.51
