idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,15.87,0,0,20,0,15.87
2,3,0,1,11.32,0,1,20,0,11.32
3,5,0,0,18.64,0,0,20,0,18.64
4,3,0,3,15.74,0,1,20,0,15.74
5,3,0,2,13.97,0,1,20,0,13.97
6,5,0,1,19.01,0,0,20,0,19.01
7,3,0,4,18.32,0,2,20,0,18.32
8,5,0,2,19.89,0,1,20,0,19.89
9,3,0,0,7.63,0,1,20,0,7.63
10,1,0,1,14.01,0,0,20,0,14.01
11,2,0,0,5.88,1,0,20,0,5.88
12,1,0,2,18.77,2,0,20,0,18.77
13,2,0,1,21.78,3,0,20,0,21.78
14,2,0,2,22.36,4,0,20,0,22.36
15,1,0,3,18.97,5,0,20,0,18.97
16,4,0,0,9.59,6,0,20,0,9.59
17,4,0,1,18.17,7,0,20,0,18.17
18,4,0,2,18.73,8,0,20,0,18.73
19,6,0,0,16.75,9,0,20,0,16.75
20,1,0,4,19.41,10,0,20,0,19.41
