idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,7.31,0,0,20,0,7.31
2,5,0,0,10.09,0,0,20,0,10.09
3,5,0,3,23.93,0,1,20,0,23.93
4,5,0,1,13.93,0,0,20,0,13.93
5,5,0,2,16.11,0,1,20,0,16.11
6,4,0,0,11.77,0,0,20,0,11.77
7,4,0,1,14.77,0,0,20,0,14.77
8,4,0,2,16.57,0,0,20,0,16.57
9,4,0,3,19.61,0,1,20,0,19.61
10,4,0,4,23.15,0,1,20,0,23.15
11,2,0,0,5.22,1,0,20,0,5.22
12,1,0,1,12.72,2,0,20,0,12.72
13,1,0,2,20.98,3,0,20,0,20.98
14,2,0,1,17.98,4,0,20,0,17.98
15,1,0,3,21.76,5,0,20,0,21.76
16,3,0,0,16.36,6,0,20,0,16.36
17,6,0,0,6.29,7,0,20,0,6.29
18,2,0,2,22.57,8,0,20,0,22.57
19,6,0,1,15.4,9,0,20,0,15.4
20,3,0,1,18.22,10,0,20,0,18.22
