idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,4,20.63,0,1,20,0,20.63
2,4,0,0,11.65,0,0,20,0,11.65
3,4,0,1,12.63,0,0,20,0,12.63
4,3,0,2,16.26,0,1,20,0,16.26
5,4,0,2,18.73,0,0,20,0,18.73
6,4,0,3,17.92,0,0,20,0,17.92
7,3,0,1,11.2,0,1,20,0,11.2
8,5,0,0,23.91,0,0,20,0,23.91
9,3,0,0,6.47,0,0,20,0,6.47
10,5,0,1,21.99,0,0,20,0,21.99
11,1,0,0,13.25,1,0,20,0,13.25
12,2,0,0,9.24,2,0,20,0,9.24
13,2,0,1,10.25,3,0,20,0,10.25
14,2,0,2,13.03,4,0,20,0,13.03
15,3,0,3,17.01,5,0,20,0,17.01
16,1,0,1,14.76,6,0,20,0,14.76
17,6,0,0,8.22,7,0,20,0,8.22
18,2,0,3,13.43,8,0,20,0,13.43
19,6,0,1,8.29,9,0,20,0,8.29
20,6,0,2,5.15,10,0,20,0,5.15
