idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,3,17.33,0,1,20,0,17.33
2,2,0,4,18.68,0,1,20,0,18.68
3,2,0,0,15.56,0,0,20,0,15.56
4,2,0,1,13.39,0,0,20,0,13.39
5,2,0,2,16.43,0,0,20,0,16.43
6,3,0,4,14.31,0,1,20,0,14.31
7,3,0,3,12.51,0,1,20,0,12.51
8,3,0,1,9.34,0,1,20,0,9.34
9,3,0,0,8.43,0,0,20,0,8.43
10,3,0,2,10.16,0,1,20,0,10.16
11,1,0,0,14.25,1,0,20,0,14.25
12,1,0,1,18.4,2,0,20,0,18.4
13,4,0,0,10.88,3,0,20,0,10.88
14,4,0,1,11.33,4,0,20,0,11.33
15,4,0,2,15.97,5,0,20,0,15.97
16,5,0,0,5.86,6,0,20,0,5.86
17,1,0,2,19.64,7,0,20,0,19.64
18,5,0,1,15.7,8,0,20,0,15.7
19,6,0,0,13.09,9,0,20,0,13.09
20,6,0,1,15.43,10,0,20,0,15.43
